seed,step,batch_raw_reward,expected_empathy_count,expected_positive_count,specific_probability,entropy
7,24,7.121458333333334,1.7797780508009933,0.33622481238862834,0.8360287370046293,2.350925302634922
7,25,8.068125,1.7898498417753814,0.3394100835712725,0.8363299984761163,2.3611055081999135
7,26,8.637708333333334,1.8001908490284086,0.34325664393638305,0.8350858739542993,2.375091158493862
7,27,8.753541666666665,1.8139915152112696,0.3474288299564519,0.8345188697304888,2.390532161324801
7,28,9.327708333333334,1.8208741680455938,0.35179372362840355,0.8337636143081645,2.402604743040683
7,29,8.516041666666666,1.8314817740168128,0.35512398044680155,0.8303707955911724,2.4189076963332763
7,30,8.575,1.8433008095880234,0.36024290404304404,0.8289741182815694,2.4353860057434757
7,31,8.35375,1.8564566386497188,0.36259940845127336,0.8293939689008092,2.4452539489435416
7,32,8.093333333333334,1.8668967396013934,0.36766107418188865,0.8287852019276135,2.459769713869587
7,33,8.222916666666668,1.8786287318114578,0.37304965873648727,0.8283326097101028,2.474042432484774
7,34,8.827499999999999,1.8927118803633334,0.38141578423050587,0.8293090222346026,2.4910699038017854
7,35,10.416666666666666,1.9081061017654741,0.3864272015246439,0.8313609161186744,2.502885250857876
7,36,9.248541666666666,1.9227127048380501,0.39148368015870966,0.8319678398937875,2.516554550528494
7,37,8.549375,1.9361359610824538,0.39556390981001854,0.8325685407829432,2.5278110068656288
7,38,9.762500000000001,1.955608195595166,0.3993719106876539,0.8319278153799562,2.5448506800106343
7,39,8.69,1.9660832566392332,0.4076227613978118,0.8320027714620603,2.5581833535422085
7,40,9.25875,1.984218592540899,0.41323618840524406,0.8298328008352669,2.5778730649244412
7,41,8.621666666666668,1.9961737305688714,0.4187070415456816,0.8288558084117367,2.5914863789762634
7,42,8.677083333333334,2.004451775346765,0.42607408099544525,0.8280740187217248,2.6045322025140645
7,43,10.507083333333332,2.021977451713428,0.4336483597841511,0.824354171790822,2.626463572204733
7,44,10.383333333333333,2.039751283077474,0.44102932294666924,0.8226158320386291,2.645654583814702
7,45,10.24375,2.0630726508202892,0.44252078912301995,0.8215885045951826,2.659828947772612
7,46,8.919166666666667,2.07794495606689,0.44778270225383215,0.8216226210693471,2.672563117728355
7,47,8.381458333333333,2.0876576456916385,0.4514939998601605,0.8209551772869348,2.681700824465566
7,48,10.730416666666665,2.1072581467429803,0.45920633673764266,0.81938141178222,2.701963934183727
7,49,10.289791666666666,2.128177096583003,0.4669625666749927,0.8199353220434674,2.717600478857285
7,50,9.391250000000001,2.142941760625937,0.4704900644974073,0.8176275587238497,2.7310949953280046
7,51,8.333958333333333,2.153711912711414,0.4775441960656863,0.8182752240234737,2.7419632172606843
7,52,10.499166666666666,2.1739040604959996,0.4841431030242281,0.8182133309486106,2.7578620218949106
7,53,9.573958333333334,2.1852118339122586,0.490705610775074,0.8175159197194969,2.770552803833505
7,54,11.087708333333332,2.2039049217542037,0.50124629657269,0.8164912623057585,2.7887829987614836
7,55,9.458541666666667,2.2210458722480095,0.5065468077761273,0.8163897843035824,2.8000062217534416
7,56,11.441250000000002,2.238656350074376,0.5134701097495695,0.8176448170951495,2.811276031282776
7,57,11.276666666666666,2.2676797920197984,0.5191181329927882,0.8181566603635775,2.826466449762531
7,58,9.635416666666666,2.283420553624949,0.525168439245953,0.81925356508228,2.8348890773195707
7,59,11.120833333333332,2.310711446354343,0.5298034615166437,0.8181580531592028,2.849807258974556
7,60,10.777916666666664,2.325823558525239,0.5367450419733839,0.8178499802137248,2.861323509480021
7,61,9.142291666666667,2.3422552557936718,0.5407258462415369,0.8182079350954595,2.8688929420815303
7,62,10.045,2.3618450430496005,0.5488952065563506,0.8153568844180845,2.885450501317878
7,63,11.530416666666667,2.382399710500444,0.5561069277277229,0.8141348924112249,2.9001220956380216
7,64,12.043124999999998,2.4064663886096325,0.5622175186672342,0.8111344925659704,2.915189406367422
7,65,10.623125,2.4292298436591544,0.5710781087997411,0.8111213402328208,2.928856964939695
7,66,11.910208333333335,2.4554823501965735,0.5828306246494899,0.8129452867659418,2.942075606478678
7,67,12.252916666666666,2.4826500972816508,0.5924144835591587,0.8120719679128092,2.957831129480047
7,68,12.608541666666666,2.522162653091414,0.5988736632836543,0.8099723827606679,2.976810128348591
7,69,11.645000000000001,2.552205755741944,0.6035097732188028,0.80885341590287,2.988366648710839
7,70,9.79375,2.564053473975527,0.6088149973060255,0.8089580022190395,2.9941281737167564
7,71,11.313541666666666,2.589537468631085,0.6157459846137876,0.8068801629766965,3.0072126410486164
7,72,13.025208333333333,2.622097934886086,0.6294713388391646,0.8049882827754594,3.023384249351902
7,73,10.927916666666667,2.6453541185035783,0.6374875715517673,0.804090453975317,3.034414042257098
7,74,13.992083333333333,2.6725443343593285,0.6449183506235311,0.7995028041513108,3.0499324906057588
7,75,12.892291666666667,2.7049752405865237,0.6587065559192316,0.8003458167854673,3.063720637452613
7,76,14.067708333333334,2.729998189445149,0.6581307446774772,0.7995609144177094,3.0700592833899902
7,77,11.542500000000002,2.74669234420836,0.666261758155068,0.800019215071432,3.07631475170919
7,78,14.282083333333334,2.782940865213323,0.6776541264933751,0.8024048051295863,3.087599528443689
7,79,11.244166666666667,2.811610659580139,0.683790250433459,0.8014697819609473,3.0971075858630885
7,80,11.387291666666668,2.828894393608844,0.6878406912710733,0.7999458145150364,3.1042768082365075
7,81,13.627083333333333,2.854791489653722,0.6974243219664086,0.7991964255407004,3.113887322039724
7,82,11.728541666666667,2.878929181847951,0.7066055380100393,0.7988124978939817,3.1224548004428905
7,83,11.328125,2.8917517886720763,0.7137458249647316,0.797907390084017,3.128169067348066
7,84,13.93,2.9215154776207144,0.7222868781308652,0.8001957736364395,3.1319472379307545
7,85,13.724791666666667,2.954714000049306,0.7280325757483572,0.8008451065722403,3.140220271922467
7,86,16.400000000000002,3.008339043982614,0.7418594486238217,0.8018490176135374,3.150023546873126
7,87,11.656875,3.023556501192627,0.7511954244666674,0.8021255893702858,3.153961002774403
7,88,12.431458333333333,3.040371374525173,0.7532188611240341,0.8009103376497357,3.1594750713020483
7,89,14.041666666666666,3.0872889334261138,0.7643609447860484,0.7998516340870018,3.173261791271787
7,90,12.859791666666666,3.1092770443866335,0.771175348329469,0.7982649082664708,3.1791043728301274
7,91,14.542499999999999,3.1460756063096875,0.7722568050101427,0.7955025080443512,3.1892980725809466
7,92,14.081249999999999,3.18290172255598,0.7817524919932716,0.7949424646456196,3.1963148510324446
7,93,15.28625,3.2355778491564737,0.7934463875466247,0.7937619190459558,3.207754648840981
7,94,14.691041666666669,3.2819912263525186,0.8008122130557827,0.7979121932682389,3.2101962583991313
7,95,14.831458333333332,3.314760727682814,0.8066009731574911,0.7963503443108166,3.2183917661186023
7,96,14.957708333333334,3.3468079737892698,0.811116173275522,0.7943294969531193,3.2265893101538445
7,97,15.547083333333333,3.3716267370795867,0.8152425709434136,0.7925095333683455,3.231506943818602
7,98,14.39625,3.3961836731087254,0.8192220985323309,0.7910819264708806,3.2363418648439777
7,99,14.635833333333332,3.442553849207571,0.8308439939819603,0.7933093460869215,3.2357438564448793
7,100,17.300833333333333,3.4970484032208757,0.8407151205119756,0.7920688089617611,3.2455164664828855
7,101,14.567083333333334,3.5425586323882934,0.8482447474312015,0.7937329732936818,3.250519907647279
7,102,14.347291666666665,3.5749874542168865,0.8549421127023358,0.7935287001535827,3.255192815876634
7,103,16.36,3.6345902000123935,0.8690243104943626,0.788922434419779,3.269907101648466
7,104,15.316250000000002,3.692649492270883,0.8818997877011916,0.7874781541750282,3.278756343710616
7,105,15.700208333333334,3.7422318664663505,0.8894700687806986,0.7914031269341942,3.2735359887846993
7,106,18.185416666666665,3.805751893613204,0.8957328938857478,0.7836943967116293,3.2921955080193634
7,107,19.777708333333333,3.876344133843028,0.9004882335052109,0.783752604067556,3.3015512504900792
7,108,18.39125,3.9452485349634787,0.9134640534276863,0.784344526744033,3.308332559926538
7,109,15.619166666666667,3.990862922279913,0.9257525319446487,0.777866667406722,3.319404481212892
7,110,15.496874999999998,4.053182464433469,0.9338119040845287,0.7812199925343559,3.317937356311651
7,111,17.864166666666666,4.110084127535165,0.9332048730172318,0.7837200396397769,3.3218319593027146
7,112,16.17,4.173694490738837,0.9405291795606685,0.7837892753680572,3.3239813444667945
7,113,16.362916666666667,4.224884254847389,0.9466428933529608,0.7812959494421287,3.3274446887359383
7,114,18.875416666666666,4.28403171205375,0.9529549227478269,0.7825646892176535,3.3276743048663704
7,115,15.896458333333333,4.330761294384995,0.9605036988662126,0.782547401474301,3.327119068277411
7,116,18.442291666666666,4.419504466081728,0.9663050537925703,0.7822778921906588,3.3292857938289133
7,117,16.940416666666664,4.477206794695249,0.9757546920027435,0.7838474281852177,3.3319393754882025
7,118,17.98875,4.564487125189717,0.9832131307858988,0.7844541649412522,3.3369297565117426
7,119,16.779791666666668,4.636423645259205,0.9919380920612515,0.7787403058657049,3.338670116530653
7,120,18.854791666666667,4.713446941042527,0.9927228992445332,0.7804265305444132,3.339597096849354
7,121,20.37625,4.816749876516184,1.0038834260946132,0.7859600508591478,3.335288646494499
7,122,21.234791666666666,4.9173820415109075,1.0065188009849275,0.783745644305458,3.3436457549911234
7,123,17.94729166666667,5.024700939368714,1.0137217234448892,0.7826010535967199,3.347767825374599
7,124,19.209375,5.12124860237185,1.0245008544694223,0.7782745518097554,3.3551126268412665
7,125,23.339583333333334,5.256548190756206,1.0384711933356119,0.7764102550907986,3.366618161328858
7,126,20.56375,5.363838479566459,1.0478995328081937,0.7699035150134849,3.374952026799331
7,127,20.508125000000003,5.504694155589433,1.0535685352710953,0.7655214798526156,3.379626091604297
7,128,24.261666666666667,5.6710870127236905,1.0621703134473344,0.7697319719020612,3.380936496199496
7,129,20.549791666666668,5.8004029156990535,1.0705363019937115,0.7634375390623399,3.3942477720594053
7,130,27.021666666666665,6.041614120958496,1.0794094310180815,0.7625963708227673,3.3945029868432925
7,131,25.588333333333335,6.194550818941254,1.0861600253396249,0.7624886525865555,3.3928966707390584
7,132,26.622708333333332,6.450993391272952,1.0994243048184646,0.7640021611422947,3.3894548116321537
7,133,25.14979166666667,6.6988219182007915,1.105613959759809,0.7674134118232879,3.3759234637289532
7,134,24.445625000000003,6.9249792458169805,1.1077589320157732,0.7686506656971774,3.3656918384420615
7,135,27.843541666666667,7.187848046379115,1.1156431023079914,0.77042737215354,3.3595311088408444
7,136,27.082916666666666,7.438880442732713,1.1180912554070943,0.7751350047471682,3.347492292866464
7,137,23.146666666666665,7.681063203781639,1.1248065789194275,0.7718253237065443,3.33410488288749
7,138,26.151041666666668,7.924307091352992,1.13439130323738,0.7708878477525332,3.321047913961758
7,139,27.931458333333335,8.254129399008374,1.143071391464192,0.7713399247155672,3.308772060880906
7,140,26.101666666666663,8.542539436550308,1.1494942906497807,0.7685171930091852,3.2929562983075105
7,141,35.183749999999996,8.897190381144737,1.1383682482860473,0.7646178571389864,3.2626927587185777
7,142,27.353958333333328,9.229661942799947,1.139361315197493,0.7616299254603913,3.2304714413519635
7,143,38.119375,9.559192111384004,1.1394328284352842,0.7586686521090319,3.194878376080213
7,144,31.11395833333333,9.882551815216187,1.1449229989116323,0.7537599976098958,3.1648663964426493
7,145,32.07583333333333,10.20275784600678,1.1478079069532388,0.7510947013772498,3.126288683644151
7,146,37.026666666666664,10.558837462091573,1.1438914655171142,0.7478257887906067,3.0744130447005635
7,147,40.308749999999996,10.866312737130539,1.1494037840187625,0.746342337775587,3.0261467263038333
7,148,38.04145833333333,11.21041679070299,1.1669376427958353,0.7480155475999594,2.969549946859405
7,149,37.49,11.54820833936036,1.1735953777755437,0.7420121200172153,2.9208507098822882
7,150,37.59375,11.841988765795481,1.1726748865535448,0.7313448646733968,2.8810772770504185
7,151,35.75479166666667,12.132199854839971,1.1782688517284843,0.7285053728454661,2.8340953551663106
7,152,40.642291666666665,12.398326779805078,1.183382803255352,0.7261226170473208,2.7860802095277832
7,153,42.580625,12.606344590212437,1.1905756087452979,0.7289709274996939,2.7394972978554035
7,154,44.26270833333333,12.786166991082288,1.1916910508764365,0.7246313569043621,2.7052529262708394
7,155,43.924791666666664,12.984056305610702,1.2010045548598387,0.7296822937188693,2.662199699995898
7,156,40.41770833333333,13.208285702107741,1.2017361327810174,0.7244298387381459,2.6201735172922067
7,157,41.53395833333333,13.41042240135302,1.2074265451146584,0.7190198821393703,2.5829705947070694
7,158,42.556041666666665,13.592564520172633,1.2050319289081817,0.7108442033969158,2.5490348743302857
7,159,42.00541666666667,13.75827375488821,1.2080484412103656,0.7049154516448163,2.513730375726941
7,160,46.203333333333326,13.864057581063467,1.2119002650414146,0.701878890199366,2.4899443223040403
7,161,45.06375,14.003215962262578,1.2183006712413902,0.7010664737056098,2.4556297178920357
7,162,44.370625,14.118045089693817,1.224500563835236,0.7033196671326504,2.424285029187709
7,163,45.67145833333333,14.222184213582043,1.2352704120663023,0.6971575035706647,2.404099462737095
7,164,47.0,14.278451090774249,1.241749748633205,0.6952339626239014,2.3936871161549913
7,165,49.51541666666666,14.314009292302412,1.2519202507149496,0.69574346115918,2.3811578691203326
7,166,44.74395833333333,14.424002851377054,1.2598575358565778,0.6966104680556369,2.346830205692991
7,167,46.81979166666667,14.48844567670562,1.2675828834480605,0.6938685546331528,2.3272693550301664
7,168,45.6625,14.571748370965041,1.277544989611395,0.691243916732291,2.309195934804391
7,169,45.275416666666665,14.658356478141231,1.2858693523948037,0.6915554766973239,2.280999620391911
7,170,48.066875,14.716096053762145,1.291210563228141,0.6900659524188657,2.2679650877114
7,171,49.01770833333333,14.748716881741453,1.2986647394397972,0.6911748215402228,2.2543943050604796
7,172,46.808125,14.814070965629641,1.2947863914025963,0.6852452351291128,2.239743952805607
7,173,45.43687500000001,14.877653861756565,1.3013318548218982,0.687492474321968,2.22055875705789
7,174,48.261874999999996,14.917710947104359,1.309463257962943,0.6828706992128295,2.2149939672635615
7,175,48.15541666666667,14.961155225730112,1.3198625594456086,0.6819279220949619,2.1990645577553725
7,176,47.979166666666664,14.998075568552856,1.3271723824505248,0.6822912839938329,2.1904687847304993
7,177,48.89812499999999,15.021981099770358,1.3360676158091422,0.6786490981223662,2.1855105419689362
7,178,48.60083333333333,15.056760463239414,1.3463064234695885,0.6840437629929894,2.1734400961755114
7,179,49.901666666666664,15.065849698631274,1.3533421562284689,0.6799130458407313,2.1724817835917642
7,180,49.01500000000001,15.091653019084262,1.3602382981424554,0.6814236421775779,2.163188744371257
7,181,49.62562499999999,15.10182687314417,1.3673814398649438,0.6834805491355496,2.1581806153114576
7,182,49.35145833333332,15.124954864079486,1.3768930761230633,0.6846393755559887,2.148887054130125
7,183,49.884791666666665,15.15686574006047,1.3880454355389888,0.6808768685331356,2.145061513641294
7,184,48.28208333333333,15.200769971828528,1.4004920193309818,0.6726816000505869,2.1350588800446393
7,185,51.49375,15.205008957023594,1.406240786541863,0.6711820978994785,2.134355762375984
7,186,50.342291666666654,15.213624756042707,1.4154829497871888,0.6740044239851117,2.1274984934410277
7,187,49.79125,15.234996203595712,1.4215862182559744,0.6643808224468731,2.1243509988855607
7,188,48.705000000000005,15.264363635070918,1.4256025286606782,0.6580478662913185,2.118394301410204
7,189,48.86354166666666,15.290140722522185,1.4298457685745734,0.6587226084764563,2.1082989024388263
7,190,48.93729166666666,15.313297601612977,1.4390004941713033,0.6616074613103364,2.0945950316051927
7,191,51.34604166666666,15.313297601612977,1.4459584901194429,0.6569915456977369,2.095882603629221
7,192,49.31312499999999,15.334888654725036,1.4589266272522519,0.6600455296873872,2.0814835580127764
7,193,52.09395833333334,15.339384434332581,1.4679698191788422,0.6560822926706807,2.0828403000946714
7,194,50.675416666666656,15.350852185119749,1.472247689639251,0.6508618153385465,2.0808453482122724
7,195,51.39291666666666,15.352427889242795,1.480714185499927,0.6481861529896694,2.079621933668895
7,196,50.77916666666667,15.359953581321069,1.490218427902509,0.649286558198517,2.0735745557080953
7,197,49.7075,15.371804277084737,1.496809450110828,0.6483030756947553,2.0666901869553964
7,198,50.468333333333334,15.386234692296116,1.5076596220225593,0.6434609197064104,2.062245563669004
7,199,50.075625,15.40431983547432,1.5202207528871972,0.6397103058237988,2.0546326607191703
7,200,51.80166666666667,15.415590270756832,1.5277237801205583,0.6353227982378017,2.052274752911276
7,201,48.56020833333333,15.442257210922213,1.5380995120669947,0.6344033436238589,2.0365573730313455
7,202,49.620416666666664,15.458399064806855,1.5452566724548884,0.6231735740222847,2.0316987639113275
7,203,51.88958333333333,15.463446016661953,1.5512902146441476,0.6167108043270589,2.0295350122830156
7,204,51.927083333333336,15.469087684286766,1.5563041546906695,0.6133954358572905,2.02798902531818
7,205,50.10354166666667,15.483626226606228,1.561783075729245,0.6092090501854006,2.021522238205606
7,206,52.211875,15.483626226606228,1.5673924313152308,0.6070044572469883,2.019340061652737
7,207,51.27166666666667,15.483626226606228,1.5734428042424677,0.604118874556599,2.016246677273385
7,208,50.8675,15.495540779460235,1.5839134005997888,0.5965006666195046,2.0085945106014367
7,209,52.270624999999995,15.499541889297639,1.5897149473101857,0.5910478755406716,2.005017836176091
7,210,49.084374999999994,15.517647762653468,1.5955379299543262,0.5844684215415716,1.9953885624933743
7,211,51.59125,15.517647762653468,1.6015871233436523,0.5820918772632324,1.991672618137845
7,212,49.655833333333334,15.531746422366556,1.6058490224958435,0.5795517369258898,1.9856048530447072
7,213,53.76166666666666,15.531746422366556,1.6111852076285929,0.5759164781399658,1.9856372248411163
7,214,51.22187499999999,15.536708958061014,1.616406217664338,0.5758627711548122,1.980160256669016
7,215,51.7125,15.541464321419507,1.625228670641723,0.5761075170375494,1.9732446336083873
7,216,52.49187499999999,15.541464321419507,1.6310104238421566,0.5727710584236758,1.9694284302759717
7,217,52.111041666666665,15.551521979220702,1.6372501715350998,0.5660969799724207,1.964130850466888
7,218,47.794999999999995,15.576035947197127,1.643106463791375,0.5700399479895812,1.950049231609221
7,219,51.07145833333332,15.581181678397156,1.6519253179837803,0.5714083135477463,1.9402305574128618
7,220,50.777499999999996,15.594685250513221,1.6617595702526802,0.5631804174442783,1.9269949356969531
7,221,51.474999999999994,15.601818081143309,1.6692296343962456,0.5598297826251953,1.9184897740656488
7,222,53.03062500000001,15.601818081143309,1.6739199970524283,0.5582476334419143,1.9158852157346782
7,223,51.904374999999995,15.611145281739882,1.6761813282205626,0.5589403547210268,1.9118601611599237
7,224,53.34062500000001,15.611145281739882,1.6816533261631006,0.5567745655866388,1.9096459684828426
7,225,51.879791666666655,15.619582555853741,1.6885640114431681,0.548831562848636,1.9041644699661275
7,226,51.39166666666666,15.6229179038413,1.693371948977883,0.5461998084506988,1.8970960778429073
7,227,51.72437499999999,15.63284966498766,1.697683137816978,0.5451106154405189,1.891304321363142
7,228,51.61333333333334,15.641110117387568,1.7037304681799552,0.5440223100921602,1.8843256586996087
7,229,52.25791666666667,15.641110117387568,1.710193129068617,0.540334872919018,1.8780944312161991
7,230,53.04270833333334,15.641110117387568,1.7159417357283795,0.5359016175818447,1.8735290181574695
7,231,51.02270833333333,15.653125268181185,1.72370950576119,0.5351965033149986,1.8610083032948506
7,232,54.02020833333333,15.653125268181185,1.7279398432325797,0.53190700641885,1.8578348933979956
7,233,50.629583333333336,15.662352739923286,1.7301420658891096,0.5301805508833614,1.8543104871504241
7,234,51.508125,15.669317263683936,1.73594615030221,0.5273193850416996,1.84542950171544
7,235,52.548333333333325,15.673411030474414,1.742520931182278,0.5188109291518437,1.8365357968763374
7,236,51.86291666666667,15.680774231360129,1.7464110379520794,0.5157039534153334,1.8286665422076644
7,237,53.820833333333326,15.680774231360129,1.7501861603083289,0.511709638333805,1.8255457500118266
7,238,52.919374999999995,15.68415245463104,1.7543142991212426,0.5077346467939003,1.8206432336101646
7,239,52.14729166666666,15.687455745462684,1.7582021000751946,0.5073973038550528,1.8162069955407443
7,240,52.70645833333333,15.690899884525766,1.7611948380775477,0.4998738542752353,1.812050948595984
7,241,53.26979166666666,15.694913349976304,1.7675873065309993,0.4955085495552943,1.8036831244500513
7,242,52.413333333333334,15.701190300291003,1.7711061440140434,0.4906490936217153,1.7991772088735445
7,243,53.50270833333334,15.701190300291003,1.7758635463977122,0.48420071154186584,1.7936217489448252
7,244,53.13062499999999,15.701190300291003,1.7809101519972248,0.4770758415318806,1.785370342792319
7,245,53.71125000000001,15.701190300291003,1.7844287314333955,0.4765120055750503,1.7810032086879248
7,246,51.276666666666664,15.710043627022271,1.788463112649177,0.4707511158475451,1.7731493120494988
7,247,54.65375,15.710043627022271,1.79066432421414,0.4659976927957444,1.7711517072003626
7,248,54.091249999999995,15.710043627022271,1.795028644642463,0.46314517984773557,1.767390812380744
7,249,52.164583333333326,15.717053840215769,1.8004850765295717,0.46101410737423226,1.7586425344646979
7,250,53.813958333333325,15.717053840215769,1.8033495662200036,0.45844817915763486,1.7547716589660518
7,251,53.11604166666666,15.717053840215769,1.8080322621349845,0.45394131623999384,1.7471585519214319
7,252,53.38270833333332,15.720102772842274,1.8107271208168192,0.4534246446383094,1.7447578395463335
7,253,52.583124999999995,15.72279304471198,1.8142098980069892,0.44787464977863317,1.7367889147058189
7,254,51.56479166666666,15.731447228209111,1.8188056503651189,0.4440252117799135,1.7256205170672798
7,255,52.04270833333333,15.734490129970052,1.8223304319776508,0.4366199032460924,1.716615025833371
7,256,53.324374999999996,15.737017588108507,1.8253296604470086,0.4347099581369034,1.7132708804335257
7,257,52.18125,15.73977135378506,1.8285656691157182,0.4328925981588347,1.7060683357163304
7,258,51.81041666666667,15.743594503236066,1.8309017304156654,0.4300038003780169,1.698571510479471
7,259,54.089999999999996,15.743594503236066,1.8348224341316361,0.42437101517070397,1.6936386393899303
7,260,52.48479166666666,15.746780953429496,1.8403320376043764,0.42320380569794236,1.6810667507085753
7,261,52.407708333333325,15.754120436554487,1.843028626263261,0.4205072597112449,1.6760526439998917
7,262,54.60708333333332,15.754120436554487,1.8461313088129754,0.4195417074205594,1.6727897492992991
7,263,51.94375,15.761493925287589,1.8492083396286267,0.415936699297013,1.6653782069267526
7,264,53.227291666666666,15.761493925287589,1.8522533912459398,0.41264036794167847,1.6571806077319367
7,265,54.283125000000005,15.762951329689416,1.8544337648093157,0.41019460117464773,1.6559116108784984
7,266,53.913333333333334,15.762951329689416,1.8572182109670672,0.4087141599553334,1.6522522602500511
7,267,54.14166666666667,15.762951329689416,1.8595358972992735,0.40371686330900824,1.6482164371417074
7,268,54.225625,15.762951329689416,1.8624337817907668,0.4001285839971034,1.6420566370431728
7,269,54.079791666666665,15.762951329689416,1.8646674393995706,0.39776101603166764,1.6379128034039088
7,270,54.810833333333335,15.762951329689416,1.8665044836109015,0.3927543755147136,1.6365370360778453
7,271,54.24645833333333,15.762951329689416,1.8688119613021013,0.3903971322271018,1.6320517727527388
7,272,52.31333333333333,15.767975132491012,1.8730119439602602,0.38482681355640874,1.6133831803059109
7,273,52.789791666666666,15.773459035864384,1.8757049548784555,0.3807327190391486,1.6029161891609405
7,274,53.03895833333333,15.777699921178641,1.8788506239418712,0.3752978477328003,1.5954277717633523
7,275,53.77312499999999,15.779013856383779,1.8803305262926964,0.3736552520204577,1.5912506238927249
7,276,54.421875,15.779013856383779,1.882927393325065,0.3717291514257701,1.5879970638938277
7,277,53.886041666666664,15.779013856383779,1.885760372787485,0.3692250295770941,1.5815032023365847
7,278,54.98958333333332,15.779013856383779,1.887721420728349,0.3658167974112694,1.5786778633162126
7,279,53.61937499999999,15.779013856383779,1.8901884808706213,0.36221747559738027,1.5710924707585636
7,280,52.96395833333332,15.781391407857534,1.8945756846601498,0.36009005413741285,1.5591938418853373
7,281,53.42312499999999,15.784818281936472,1.89607993480731,0.35912820015422753,1.556874971207523
7,282,52.93729166666666,15.787908074361248,1.898711064836216,0.35563333716350376,1.545606490016884
7,283,53.4925,15.791822607730161,1.9019465922871204,0.35681930949439034,1.5389992404032495
7,284,55.06166666666666,15.791822607730161,1.9042659911251891,0.3538727324390276,1.5360266635022914
7,285,53.97624999999999,15.791822607730161,1.906391260516485,0.35312045773862316,1.5317848343069187
7,286,54.30604166666666,15.793114129348282,1.9082132205636244,0.35234254559313305,1.5289844177515861
7,287,51.50604166666667,15.800946677507477,1.9098381642593065,0.346543439659593,1.5240327968306138
7,288,53.55354166666667,15.802132316860439,1.9120497823447438,0.3443615789781569,1.5180653616735431
7,289,54.01083333333332,15.802132316860439,1.9139793247700976,0.34042112848542494,1.5093251841604567
7,290,51.40625,15.808614152410076,1.91650144054484,0.33845825007662095,1.4967651533130355
7,291,52.51499999999999,15.81102099349495,1.9181349054781176,0.3365121740132406,1.488673067227671
7,292,54.07874999999999,15.812948227417113,1.9195688889297204,0.3293938918827586,1.482274453866751
7,293,54.08354166666666,15.812948227417113,1.9217364328530617,0.3274222879941718,1.4750053322376497
7,294,54.62916666666666,15.812948227417113,1.9234484105922323,0.32483361217776,1.4713284600876253
7,295,53.61625,15.81405417894495,1.9254870716547183,0.32152469451057597,1.464455333764912
7,296,53.66291666666666,15.818210204332065,1.9266973180040918,0.3225853866757592,1.4638028589120617
7,297,55.390625,15.818210204332065,1.92718429354467,0.31990981530264695,1.4637769821140258
7,298,53.876666666666665,15.820221837191133,1.9308913858066439,0.3186287340908281,1.456374070728569
7,299,54.11687499999999,15.822453680701539,1.9316573866344402,0.3132191280429779,1.451443272748069
7,300,54.97520833333332,15.822453680701539,1.9332945624649511,0.31113007528834213,1.447957796274573
19,1,7.0981250000000005,1.565775597925939,0.25383543036346295,0.8495096600933726,2.0348045220107425
19,2,7.508541666666666,1.5751385438110594,0.25567758055986545,0.8459261172941785,2.052432380407313
